TreeID,qLegalStatus,qSpecies,qAddress,SiteOrder,qSiteInfo,qCaretaker,PlantDate,DBH,PlotSize,Latitude,Longitude,plantDate
30346.0,DPW Maintained,Pittosporum undulatum :: Victorian Box,410 Arkansas St,1.0,Sidewalk: Curb side : Cutout,Private,1956-02,30.0,,37.76090077,-122.3984032,2056-02-16 00:00:00
30333.0,DPW Maintained,Arbutus 'Marina' :: Hybrid Strawberry Tree,601 29th St,1.0,Sidewalk: Curb side : Cutout,Private,1956-02,1.0,,37.74321733,-122.4337209,2056-02-06 00:00:00
30350.0,DPW Maintained,Persea americana :: Avocado,440 Arkansas St,1.0,Sidewalk: Curb side : Cutout,Private,1956-02,20.0,,37.76065038,-122.3983786,2056-02-16 00:00:00
30410.0,DPW Maintained,Platanus x hispanica :: Sycamore: London Plane,2515 Filbert St,1.0,Sidewalk: Curb side : Cutout,Private,1956-03,12.0,,37.79728279,-122.4409861,2056-03-27 00:00:00
30362.0,DPW Maintained,Pittosporum undulatum :: Victorian Box,606 Arkansas St,1.0,Sidewalk: Curb side : Cutout,Private,1956-03,11.0,,37.75852471,-122.3981897,2056-03-02 00:00:00
30458.0,DPW Maintained,Arbutus 'Marina' :: Hybrid Strawberry Tree,319 Union St,1.0,Sidewalk: Curb side : Cutout,Private,1956-05,8.0,,37.80092214,-122.4047684,2056-05-11 00:00:00
30431.0,DPW Maintained,Pittosporum undulatum :: Victorian Box,255 Chestnut St,1.0,Sidewalk: Curb side : Cutout,Private,1956-05,9.0,,37.80438147,-122.4075946,2056-05-11 00:00:00
30442.0,DPW Maintained,Ficus microcarpa nitida 'Green Gem' :: Indian Laurel Fig Tree 'Green Gem',350 Union St,4.0,Sidewalk: Curb side : Cutout,Private,1956-05,14.0,,37.80101206,-122.405142,2056-05-11 00:00:00
30460.0,DPW Maintained,Pittosporum undulatum :: Victorian Box,470 Union St,1.0,Sidewalk: Curb side : Cutout,Private,1956-05,19.0,4x4,37.80073861,-122.4072641,2056-05-11 00:00:00
30446.0,DPW Maintained,Pittosporum undulatum :: Victorian Box,357 Union St,1.0,Sidewalk: Curb side : Cutout,Private,1956-05,12.0,,37.80084204,-122.4054014,2056-05-11 00:00:00
30439.0,DPW Maintained,Pittosporum undulatum :: Victorian Box,387 Union St,1.0,Sidewalk: Curb side : Cutout,Private,1956-05,15.0,,37.80080003,-122.4058268,2056-05-11 00:00:00
30428.0,DPW Maintained,Pittosporum undulatum :: Victorian Box,434 Union St,1.0,Sidewalk: Curb side : Cutout,Private,1956-05,13.0,7x3,37.80082159,-122.4066028,2056-05-11 00:00:00
30443.0,DPW Maintained,Ficus microcarpa nitida 'Green Gem' :: Indian Laurel Fig Tree 'Green Gem',350 Union St,2.0,Sidewalk: Curb side : Cutout,Private,1956-05,15.0,,37.80102064,-122.405066,2056-05-11 00:00:00
30445.0,DPW Maintained,Ficus microcarpa nitida 'Green Gem' :: Indian Laurel Fig Tree 'Green Gem',350 Union St,3.0,Sidewalk: Curb side : Cutout,Private,1956-05,15.0,,37.80101957,-122.4051033,2056-05-11 00:00:00
30434.0,DPW Maintained,Pittosporum undulatum :: Victorian Box,312 Union St,1.0,Sidewalk: Curb side : Cutout,Private,1956-05,20.0,,37.80105228,-122.4047918,2056-05-11 00:00:00
30440.0,DPW Maintained,Platanus x hispanica :: Sycamore: London Plane,364 Union St,1.0,Sidewalk: Curb side : Cutout,Private,1956-05,11.0,,37.80096702,-122.4054949,2056-05-11 00:00:00
30475.0,DPW Maintained,Callistemon citrinus :: Lemon Bottlebrush,424 Union St,1.0,Sidewalk: Curb side : Cutout,Private,1956-06,8.0,,37.80083179,-122.4065216,2056-06-14 00:00:00
30474.0,DPW Maintained,Pittosporum undulatum :: Victorian Box,401 Union St,1.0,Sidewalk: Curb side : Cutout,Private,1956-06,9.0,,37.80075382,-122.4061833,2056-06-14 00:00:00
30477.0,DPW Maintained,Metrosideros excelsa :: New Zealand Xmas Tree,2424 Green St,2.0,Sidewalk: Curb side : Cutout,Private,1956-06,12.0,,37.79573365,-122.4391341,2056-06-14 00:00:00
30286.0,DPW Maintained,Ulmus parvifolia :: Chinese Elm,1355 Taylor St,2.0,Sidewalk: Curb side : Cutout,Private,1956-07,10.0,,37.79494685,-122.4132038,2056-07-06 00:00:00
30297.0,DPW Maintained,Acacia melanoxylon :: Blackwood Acacia,2734 Buchanan St,1.0,Sidewalk: Curb side : Cutout,Private,1956-07,9.0,,37.79520605,-122.4316499,2056-07-24 00:00:00
30489.0,DPW Maintained,Ficus microcarpa nitida 'Green Gem' :: Indian Laurel Fig Tree 'Green Gem',947 Bush St,3.0,Sidewalk: Curb side : Cutout,Private,1956-09,16.0,,37.78957819,-122.4127263,2056-09-05 00:00:00
30487.0,DPW Maintained,Ficus microcarpa nitida 'Green Gem' :: Indian Laurel Fig Tree 'Green Gem',947 Bush St,1.0,Sidewalk: Curb side : Cutout,Private,1956-09,13.0,,37.78957269,-122.4128154,2056-09-05 00:00:00
53290.0,DPW Maintained,Pittosporum undulatum :: Victorian Box,2722 Franklin St,1.0,Sidewalk: Curb side : Cutout,Private,1969-08,13.0,,37.79963861,-122.4257974,1969-08-25 00:00:00
53304.0,Permitted Site,Prunus spp :: Cherry,47 Vicksburg St,1.0,Sidewalk: Curb side : Cutout,Private,1969-08,2.0,4x4,37.75408027,-122.4286871,1969-08-21 00:00:00
240158.0,Permitted Site,Pyrus kawakamii :: Evergreen Pear,569 Belvedere St,1.0,Sidewalk: Curb side : Cutout,Private,1969-10,6.0,Width 3ft,37.76230799,-122.4479623,1969-10-30 00:00:00
41656.0,DPW Maintained,Magnolia grandiflora :: Southern Magnolia,1330 Polk St,1.0,Sidewalk: Curb side : Cutout,Private,1969-10,3.0,,37.78925051,-122.4203335,1969-10-13 00:00:00
53486.0,DPW Maintained,Ficus retusa nitida :: Banyan Fig,3360 Geary Blvd,1.0,Sidewalk: Curb side : Cutout,Private,1969-10,14.0,,37.7816206,-122.4550628,1969-10-31 00:00:00
53400.0,DPW Maintained,Callistemon citrinus :: Lemon Bottlebrush,2502 Anza St,1.0,Sidewalk: Curb side : Cutout,Private,1969-10,10.0,,37.77867993,-122.4751382,1969-10-16 00:00:00
53440.0,DPW Maintained,Prunus blireiana :: Flowering Plum,62 Palm Ave,1.0,Sidewalk: Curb side : Cutout,Private,1969-10,5.0,,37.78462881,-122.4578751,1969-10-24 00:00:00
53511.0,DPW Maintained,Tristaniopsis laurina :: Swamp Myrtle,1348 Thomas Ave,1.0,Sidewalk: Curb side : Cutout,Private,1969-11,2.0,,37.72783837,-122.3865443,1969-11-25 00:00:00
53514.0,DPW Maintained,Callistemon citrinus :: Lemon Bottlebrush,1382 Thomas Ave,1.0,Sidewalk: Curb side : Cutout,Private,1969-11,3.0,,37.72816472,-122.3871413,1969-11-25 00:00:00
53515.0,DPW Maintained,Syagrus romanzoffianum :: Queen Palm,444 Brannan St,1.0,Sidewalk: Curb side : Cutout,Private,1969-11,15.0,,37.77923529,-122.3955489,1969-11-10 00:00:00
53664.0,DPW Maintained,Magnolia grandiflora :: Southern Magnolia,1541 Polk St,1.0,Sidewalk: Curb side : Cutout,Private,1969-12,3.0,,37.79114186,-122.4208863,1969-12-30 00:00:00
53588.0,DPW Maintained,Syagrus romanzoffianum :: Queen Palm,1409 Polk St,1.0,Sidewalk: Curb side : Cutout,Private,1969-12,9.0,,37.78978942,-122.4206091,1969-12-16 00:00:00
53654.0,DPW Maintained,Magnolia grandiflora :: Southern Magnolia,1323 Polk St,1.0,Sidewalk: Curb side : Cutout,Private,1969-12,2.0,,37.78907949,-122.4204683,1969-12-17 00:00:00
53593.0,DPW Maintained,Magnolia grandiflora :: Southern Magnolia,1429 Polk St,1.0,Sidewalk: Curb side : Cutout,Private,1969-12,4.0,,37.78997589,-122.4206464,1969-12-16 00:00:00
53708.0,Permitted Site,Ficus nitida :: Laurel Fig,350 Sanchez St,1.0,Sidewalk: Curb side : Cutout,Private,1970-02,36.0,,37.76354211,-122.4308926,1970-02-24 00:00:00
53674.0,DPW Maintained,Myoporum laetum :: Myoporum,2324 Divisadero St,1.0,Sidewalk: Curb side : Cutout,Private,1970-02,27.0,3x3,37.79120979,-122.4409703,1970-02-02 00:00:00
53701.0,DPW Maintained,Callistemon citrinus :: Lemon Bottlebrush,2656 Lyon St,1.0,Sidewalk: Curb side : Cutout,Private,1970-02,12.0,,37.79540196,-122.4467461,1970-02-18 00:00:00
41590.0,DPW Maintained,Pittosporum undulatum :: Victorian Box,401 Euclid Ave,1.0,Sidewalk: Curb side : Cutout,Private,1970-02,11.0,,37.78396334,-122.4528201,1970-02-20 00:00:00
53731.0,DPW Maintained,Callistemon citrinus :: Lemon Bottlebrush,137 Topeka Ave,1.0,Sidewalk: Curb side : Cutout,Private,1972-01,11.0,3x3,37.73376323,-122.3987641,1972-01-07 00:00:00
53821.0,DPW Maintained,Magnolia grandiflora :: Southern Magnolia,2864 Jackson St,1.0,Sidewalk: Curb side : Cutout,Private,1972-02,11.0,,37.79156004,-122.4422245,1972-02-23 00:00:00
53819.0,DPW Maintained,Metrosideros excelsa :: New Zealand Xmas Tree,2838 Jackson St,1.0,Sidewalk: Curb side : Cutout,Private,1972-02,16.0,,37.79160434,-122.4419084,1972-02-23 00:00:00
53874.0,DPW Maintained,Ficus microcarpa nitida 'Green Gem' :: Indian Laurel Fig Tree 'Green Gem',901 California St,1.0,Sidewalk: Curb side : Cutout,Private,1972-02,13.0,,37.79186543,-122.4098199,1972-02-22 00:00:00
53904.0,DPW Maintained,Metrosideros excelsa :: New Zealand Xmas Tree,1075 Goettingen St,1.0,Sidewalk: Curb side : Cutout,Private,1972-03,15.0,,37.71878698,-122.4031436,1972-03-10 00:00:00
53932.0,DPW Maintained,Magnolia grandiflora 'Little Gem' :: Little Gem Magnolia,140 09th Ave,1.0,Sidewalk: Curb side : Cutout,Private,1972-03,1.0,,37.78568176,-122.4677648,1972-03-27 00:00:00
53852.0,DPW Maintained,Ligustrum japonicum :: Japanese Privet,566 Bush St,1.0,Sidewalk: Curb side : Cutout,Private,1972-03,7.0,,37.79050716,-122.4066515,1972-03-01 00:00:00
53881.0,DPW Maintained,Pittosporum undulatum :: Victorian Box,2715 Sutter St,1.0,Sidewalk: Curb side : Cutout,Private,1972-03,21.0,,37.78450958,-122.4451527,1972-03-06 00:00:00
53933.0,DPW Maintained,Schinus terebinthifolius :: Brazilian Pepper,144 09th Ave,1.0,Sidewalk: Curb side : Cutout,Private,1972-03,17.0,,37.78561662,-122.4677676,1972-03-27 00:00:00
53879.0,DPW Maintained,Metrosideros excelsa :: New Zealand Xmas Tree,1087 Goettingen St,1.0,Sidewalk: Curb side : Cutout,Private,1972-03,11.0,,37.7186698,-122.4030909,1972-03-10 00:00:00
54014.0,DPW Maintained,Pseudotsuga menziesii :: Douglas Fir,827 35th Ave,1.0,Sidewalk: Curb side : Cutout,Private,1972-04,5.0,,37.77336432,-122.495086,1972-04-07 00:00:00
54010.0,DPW Maintained,Ginkgo biloba :: Maidenhair Tree,1537 18th St,1.0,Sidewalk: Curb side : Cutout,Private,1972-04,5.0,,37.76240842,-122.3982067,1972-04-06 00:00:00
54071.0,DPW Maintained,Myoporum laetum :: Myoporum,1650 48th Ave,1.0,Sidewalk: Curb side : Cutout,Private,1972-04,17.0,,37.75567241,-122.5076663,1972-04-27 00:00:00
54065.0,DPW Maintained,Metrosideros excelsa :: New Zealand Xmas Tree,1632 48th Ave,1.0,Sidewalk: Curb side : Cutout,Private,1972-04,19.0,,37.75596333,-122.5076868,1972-04-27 00:00:00
54039.0,DPW Maintained,Pittosporum undulatum :: Victorian Box,2813 Scott St,1.0,Sidewalk: Curb side : Cutout,Private,1972-04,11.0,,37.79593942,-122.4404032,1972-04-18 00:00:00
54079.0,DPW Maintained,Ficus microcarpa nitida 'Green Gem' :: Indian Laurel Fig Tree 'Green Gem',2200 Chestnut St,1.0,Sidewalk: Curb side : Cutout,Private,1972-04,23.0,,37.80045927,-122.4396328,1972-04-27 00:00:00
53974.0,DPW Maintained,Tristaniopsis laurina 'Elegant' :: Small-leaf Tristania 'Elegant',985 Pine St,1.0,Sidewalk: Curb side : Cutout,Private,1972-04,4.0,,37.79064272,-122.4119469,1972-04-06 00:00:00
54023.0,DPW Maintained,Tristaniopsis laurina :: Swamp Myrtle,894 35th Ave,1.0,Sidewalk: Curb side : Cutout,Private,1972-04,8.0,,37.7722567,-122.4948388,1972-04-07 00:00:00
54044.0,DPW Maintained,Olea europaea :: Olive Tree,1802 Laguna St,1.0,Sidewalk: Curb side : Cutout,Private,1972-04,10.0,,37.7878228,-122.428484,1972-04-18 00:00:00
54041.0,DPW Maintained,Pittosporum undulatum :: Victorian Box,2855 Scott St,1.0,Sidewalk: Curb side : Cutout,Private,1972-04,14.0,,37.79616997,-122.4404445,1972-04-18 00:00:00
54056.0,DPW Maintained,Tristaniopsis laurina 'Elegant' :: Small-leaf Tristania 'Elegant',839 35th Ave,1.0,Sidewalk: Curb side : Cutout,Private,1972-04,12.0,,37.77319244,-122.4950671,1972-04-21 00:00:00
54042.0,DPW Maintained,Platanus x hispanica :: Sycamore: London Plane,2500 Green St,1.0,Sidewalk: Curb side : Cutout,Private,1972-04,14.0,,37.79557371,-122.4403836,1972-04-18 00:00:00
54052.0,Permitted Site,Metrosideros excelsa :: New Zealand Xmas Tree,284 O'Farrell St,1.0,Sidewalk: Curb side : Cutout,Private,1972-04,12.0,3x3,37.78631635,-122.4093536,1972-04-18 00:00:00
54046.0,DPW Maintained,Arbutus 'Marina' :: Hybrid Strawberry Tree,3545 Webster St,1.0,Sidewalk: Curb side : Cutout,Private,1972-04,6.0,,37.80350103,-122.4351821,1972-04-18 00:00:00
54136.0,DPW Maintained,Eriobotrya deflexa :: Bronze Loquat,2443 Vallejo St,1.0,Sidewalk: Curb side : Cutout,Private,1972-05,15.0,,37.79487261,-122.4374561,1972-05-22 00:00:00
54165.0,DPW Maintained,Olea europaea :: Olive Tree,833 Colby St,1.0,Sidewalk: Curb side : Cutout,Private,1972-05,17.0,,37.72010854,-122.4102464,1972-05-22 00:00:00
54243.0,DPW Maintained,Tristania conferta ::,35 Kittredge Ter,1.0,Sidewalk: Curb side : Cutout,Private,1972-05,26.0,,37.77760274,-122.450611,1972-05-16 00:00:00
54085.0,DPW Maintained,Ficus microcarpa nitida 'Green Gem' :: Indian Laurel Fig Tree 'Green Gem',2379 Jackson St,1.0,Sidewalk: Curb side : Cutout,Private,1972-05,18.0,3x3,37.79247463,-122.4340896,1972-05-12 00:00:00
54162.0,DPW Maintained,Olea europaea :: Olive Tree,801 Colby St,1.0,Sidewalk: Curb side : Cutout,Private,1972-05,13.0,,37.72044298,-122.4103858,1972-05-22 00:00:00
240582.0,DPW Maintained,Schinus terebinthifolius :: Brazilian Pepper,8 Sharon St,1.0,Sidewalk: Curb side : Cutout,Private,1972-05,15.0,Width 3ft,37.76573347,-122.4299683,1972-05-16 00:00:00
54163.0,DPW Maintained,Olea europaea :: Olive Tree,809 Colby St,1.0,Sidewalk: Curb side : Cutout,Private,1972-05,14.0,,37.72036905,-122.410361,1972-05-22 00:00:00
54423.0,DPW Maintained,Ficus microcarpa nitida 'Green Gem' :: Indian Laurel Fig Tree 'Green Gem',735 Montgomery St,1.0,Sidewalk: Curb side : Cutout,Private,1972-06,15.0,,37.79628373,-122.4035603,1972-06-20 00:00:00
54186.0,DPW Maintained,Ficus microcarpa nitida 'Green Gem' :: Indian Laurel Fig Tree 'Green Gem',1536 Kirkwood Ave,1.0,Sidewalk: Curb side : Cutout,Private,1972-06,20.0,3x3,37.73751221,-122.3886375,1972-06-19 00:00:00
54425.0,DPW Maintained,Prunus serrulata 'Kwanzan' :: Kwanzan Flowering Cherry,664 Carolina St,1.0,Sidewalk: Curb side : Cutout,Private,1972-06,10.0,,37.76016499,-122.4002659,1972-06-08 00:00:00
54185.0,DPW Maintained,Corymbia ficifolia :: Red Flowering Gum,1526 Kirkwood Ave,1.0,Sidewalk: Curb side : Cutout,Private,1972-06,30.0,4x4,37.73745022,-122.3885432,1972-06-19 00:00:00
54432.0,DPW Maintained,Corymbia ficifolia :: Red Flowering Gum,330 Mississippi St,1.0,Sidewalk: Curb side : Cutout,Private,1972-06,12.0,,37.76215787,-122.3946486,1972-06-23 00:00:00
54437.0,DPW Maintained,Pittosporum undulatum :: Victorian Box,417 Mississippi St,1.0,Sidewalk: Curb side : Cutout,Private,1972-06,12.0,,37.76108097,-122.3943518,1972-06-08 00:00:00
54440.0,DPW Maintained,Callistemon citrinus :: Lemon Bottlebrush,512 Mississippi St,1.0,Sidewalk: Curb side : Cutout,Private,1972-06,25.0,,37.75986998,-122.3944288,1972-06-23 00:00:00
54443.0,DPW Maintained,Arbutus 'Marina' :: Hybrid Strawberry Tree,605 Mississippi St,1.0,Sidewalk: Curb side : Cutout,Private,1972-06,6.0,,37.75881277,-122.3941247,1972-06-23 00:00:00
54376.0,DPW Maintained,Ficus microcarpa nitida 'Green Gem' :: Indian Laurel Fig Tree 'Green Gem',2369 Jackson St,1.0,Sidewalk: Curb side : Cutout,Private,1972-06,17.0,3x3,37.79247463,-122.4340001,1972-06-05 00:00:00
206292.0,Permitted Site,Corymbia ficifolia :: Red Flowering Gum,1273 Arguello Blvd,1.0,Sidewalk: Curb side : Cutout,Private,1972-06,14.0,3x4,37.76493269,-122.4578648,1972-06-19 00:00:00
54436.0,DPW Maintained,Ficus microcarpa nitida 'Green Gem' :: Indian Laurel Fig Tree 'Green Gem',406 Mississippi St,1.0,Sidewalk: Curb side : Cutout,Private,1972-06,17.0,,37.76124926,-122.3945609,1972-06-08 00:00:00
54734.0,Permitted Site,Olea europaea :: Olive Tree,1237 02nd Ave,1.0,Sidewalk: Curb side : Cutout,Private,1972-07,16.0,3x3,37.76552329,-122.4589859,1972-07-24 00:00:00
206294.0,Permitted Site,Eucalyptus sideroxylon :: Red Ironbark,1291 Arguello Blvd,1.0,Sidewalk: Curb side : Cutout,Private,1972-07,14.0,Width 5ft,37.76465646,-122.457845,1972-07-12 00:00:00
54609.0,Permitted Site,Maytenus boaria :: Mayten,301 Hugo St,1.0,Sidewalk: Curb side : Cutout,Private,1972-07,12.0,3x3,37.7651366,-122.4610503,1972-07-19 00:00:00
54558.0,DPW Maintained,Callistemon citrinus :: Lemon Bottlebrush,50 Maddux Ave,1.0,Sidewalk: Curb side : Cutout,Private,1972-07,8.0,,37.73447811,-122.398385,1972-07-18 00:00:00
54522.0,DPW Maintained,Callistemon citrinus :: Lemon Bottlebrush,455 Arkansas St,1.0,Sidewalk: Curb side : Cutout,Private,1972-07,11.0,3x3,37.76038145,-122.3981608,1972-07-31 00:00:00
54481.0,DPW Maintained,Callistemon citrinus :: Lemon Bottlebrush,1900 Quint St,1.0,Sidewalk: Curb side : Cutout,Private,1972-07,9.0,,37.73389233,-122.3995363,1972-07-13 00:00:00
54661.0,DPW Maintained,Prunus serrulata :: Ornamental Cherry,345 Peninsula Ave,1.0,Sidewalk: Curb side : Cutout,Private,1972-07,2.0,,37.71094938,-122.3992458,1972-07-27 00:00:00
54512.0,DPW Maintained,Magnolia grandiflora :: Southern Magnolia,2698 Vallejo St,1.0,Sidewalk: Curb side : Cutout,Private,1972-07,15.0,,37.79447637,-122.4414904,1972-07-13 00:00:00
210743.0,Permitted Site,Olea europaea :: Olive Tree,45 Hugo St,1.0,Sidewalk: Curb side : Cutout,Private,1972-07,14.0,Width 4ft,37.76525712,-122.4583955,1972-07-10 00:00:00
54655.0,DPW Maintained,Corymbia ficifolia :: Red Flowering Gum,280 Peninsula Ave,1.0,Sidewalk: Curb side : Cutout,Private,1972-07,18.0,,37.71194851,-122.399014,1972-07-27 00:00:00
54528.0,DPW Maintained,Cordyline australis :: Dracena Palm,4650 Balboa St,1.0,Sidewalk: Curb side : Cutout,Private,1972-07,21.0,,37.77526946,-122.5089068,1972-07-31 00:00:00
54479.0,DPW Maintained,Callistemon citrinus :: Lemon Bottlebrush,108 Topeka Ave,1.0,Sidewalk: Curb side : Cutout,Private,1972-07,9.0,,37.73381973,-122.3991817,1972-07-13 00:00:00
54921.0,Permitted Site,Schinus terebinthifolius :: Brazilian Pepper,363 San Benito Way,1.0,Sidewalk: Curb side : Cutout,Private,1972-08,13.0,4x6,37.72987229,-122.4672836,1972-08-10 00:00:00
54763.0,DPW Maintained,Corymbia ficifolia :: Red Flowering Gum,158 Nueva Ave,1.0,Sidewalk: Curb side : Cutout,Private,1972-08,18.0,,37.71191135,-122.3971458,1972-08-09 00:00:00
54867.0,DPW Maintained,Pittosporum undulatum :: Victorian Box,1857 Hayes St,1.0,Sidewalk: Curb side : Cutout,Private,1972-08,13.0,,37.77374798,-122.447086,1972-08-17 00:00:00
54866.0,Permitted Site,Pittosporum undulatum :: Victorian Box,1849 Hayes St,1.0,Sidewalk: Curb side : Cutout,Private,1972-08,17.0,3x3,37.77376549,-122.4468603,1972-08-17 00:00:00
54835.0,DPW Maintained,Pinus radiata :: Monterey Pine,117 Ashbury St,1.0,Sidewalk: Curb side : Cutout,Private,1972-08,15.0,,37.77430557,-122.4478825,1972-08-09 00:00:00
54852.0,DPW Maintained,Maytenus boaria :: Mayten,220 Clayton St,1.0,Sidewalk: Curb side : Cutout,Private,1972-08,17.0,,37.77314358,-122.4491785,1972-08-10 00:00:00
54758.0,DPW Maintained,Eucalyptus Spp :: Eucalyptus,324 Lathrop Ave,1.0,Sidewalk: Curb side : Cutout,Private,1972-08,8.0,,37.71049012,-122.3989225,1972-08-08 00:00:00
54788.0,DPW Maintained,Corymbia ficifolia :: Red Flowering Gum,266 Tocoloma Ave,1.0,Sidewalk: Curb side : Cutout,Private,1972-08,17.0,,37.7118995,-122.398094,1972-08-02 00:00:00
54680.0,DPW Maintained,Pittosporum undulatum :: Victorian Box,433 Wheeler Ave,1.0,Sidewalk: Curb side : Cutout,Private,1972-08,9.0,,37.71042261,-122.4003815,1972-08-04 00:00:00
54754.0,DPW Maintained,Ligustrum lucidum :: Glossy Privet,525 Blanken Ave,1.0,Sidewalk: Curb side : Cutout,Private,1972-08,16.0,,37.71113841,-122.396843,1972-08-08 00:00:00
54949.0,DPW Maintained,Metrosideros excelsa :: New Zealand Xmas Tree,1538 44th Ave,1.0,Sidewalk: Curb side : Cutout,Private,1972-08,16.0,,37.75792583,-122.5035313,1972-08-28 00:00:00
54865.0,DPW Maintained,Pittosporum undulatum :: Victorian Box,1845 Hayes St,1.0,Sidewalk: Curb side : Cutout,Private,1972-08,14.0,,37.77377289,-122.4469169,1972-08-17 00:00:00
54813.0,DPW Maintained,Callistemon citrinus :: Lemon Bottlebrush,330 Locust St,1.0,Sidewalk: Curb side : Cutout,Private,1972-08,10.0,,37.7879934,-122.4519603,1972-08-10 00:00:00
54789.0,DPW Maintained,Ficus microcarpa :: Chinese Banyan,271 Tocoloma Ave,1.0,Sidewalk: Curb side : Cutout,Private,1972-08,21.0,,37.71179957,-122.3979924,1972-08-02 00:00:00
54837.0,DPW Maintained,Rhamnus alaternus :: Italian Buckthorn,131 Ashbury St,1.0,Sidewalk: Curb side : Cutout,Private,1972-08,8.0,,37.77435901,-122.4479063,1972-08-09 00:00:00
54767.0,DPW Maintained,Cordyline australis :: Dracena Palm,198 Nueva Ave,1.0,Sidewalk: Curb side : Cutout,Private,1972-08,7.0,3x3,37.71132839,-122.397397,1972-08-09 00:00:00
53878.0,DPW Maintained,Maytenus boaria :: Mayten,49 Clayton St,1.0,Sidewalk: Curb side : Cutout,Private,1972-08,9.0,,37.77473389,-122.4496526,1972-08-09 00:00:00
54792.0,DPW Maintained,Picea Spp :: Spruce Spp,281 Tocoloma Ave,1.0,Sidewalk: Curb side : Cutout,Private,1972-08,9.0,,37.71163154,-122.398021,1972-08-02 00:00:00
54833.0,DPW Maintained,Corymbia ficifolia :: Red Flowering Gum,601 43rd Ave,1.0,Sidewalk: Curb side : Cutout,Private,1972-08,18.0,,37.77715461,-122.5039498,1972-08-10 00:00:00
55066.0,DPW Maintained,Maytenus boaria :: Mayten,1400 Lane St,1.0,Sidewalk: Curb side : Cutout,Private,1972-09,6.0,,37.73347694,-122.3886297,1972-09-13 00:00:00
55103.0,DPW Maintained,Prunus cerasifera :: Cherry Plum,3044 Lyon St,1.0,Sidewalk: Curb side : Cutout,Private,1972-09,10.0,,37.7990555,-122.4473136,1972-09-13 00:00:00
54989.0,DPW Maintained,Fraxinus uhdei :: Shamel Ash: Evergreen Ash,639 16th Ave,1.0,Sidewalk: Curb side : Cutout,Private,1972-09,8.0,,37.77593288,-122.4748536,1972-09-12 00:00:00
55001.0,DPW Maintained,Ligustrum lucidum :: Glossy Privet,546 16th Ave,1.0,Sidewalk: Curb side : Cutout,Private,1972-09,12.0,,37.77770638,-122.4748107,1972-09-12 00:00:00
54991.0,DPW Maintained,Fraxinus uhdei :: Shamel Ash: Evergreen Ash,646 16th Ave,1.0,Sidewalk: Curb side : Cutout,Private,1972-09,13.0,3x3,37.77588741,-122.4746772,1972-09-12 00:00:00
55101.0,DPW Maintained,Ficus microcarpa nitida 'Green Gem' :: Indian Laurel Fig Tree 'Green Gem',2660 Chestnut St,1.0,Sidewalk: Curb side : Cutout,Private,1972-09,18.0,,37.79949763,-122.447183,1972-09-12 00:00:00
55025.0,DPW Maintained,Metrosideros excelsa :: New Zealand Xmas Tree,775 41st Ave,1.0,Sidewalk: Curb side : Cutout,Private,1972-09,17.0,,37.77415012,-122.5015822,1972-09-12 00:00:00
54831.0,DPW Maintained,Ficus retusa nitida :: Banyan Fig,79 Terra Vista Ave,1.0,Sidewalk: Curb side : Cutout,Private,1972-09,8.0,,37.78136629,-122.4433433,1972-09-20 00:00:00
55152.0,Permitted Site,Pittosporum undulatum :: Victorian Box,3938 24th St,1.0,Sidewalk: Curb side : Cutout,Private,1972-09,6.0,3x3,37.75157209,-122.4305326,1972-09-21 00:00:00
54972.0,DPW Maintained,Ligustrum lucidum :: Glossy Privet,566 09th Ave,1.0,Sidewalk: Curb side : Cutout,Private,1972-09,6.0,,37.77773178,-122.4671955,1972-09-11 00:00:00
54983.0,DPW Maintained,Tristaniopsis laurina :: Swamp Myrtle,606 16th Ave,1.0,Sidewalk: Curb side : Cutout,Private,1972-09,1.0,,37.77651145,-122.4747234,1972-09-12 00:00:00
54978.0,DPW Maintained,Ligustrum lucidum :: Glossy Privet,655 09th Ave,1.0,Sidewalk: Curb side : Cutout,Private,1972-09,11.0,,37.7760684,-122.4672299,1972-09-11 00:00:00
55091.0,DPW Maintained,Callistemon citrinus :: Lemon Bottlebrush,526 16th Ave,1.0,Sidewalk: Curb side : Cutout,Private,1972-09,9.0,,37.77806161,-122.4748418,1972-09-12 00:00:00
55120.0,Permitted Site,Prunus serrulata :: Ornamental Cherry,112 Woodland Ave,1.0,Sidewalk: Curb side : Cutout,Private,1972-09,15.0,,37.76227552,-122.4530974,1972-09-14 00:00:00
54984.0,DPW Maintained,Ulmus parvifolia :: Chinese Elm,609 16th Ave,1.0,Sidewalk: Curb side : Cutout,Private,1972-09,5.0,,37.77646754,-122.4748922,1972-09-12 00:00:00
55089.0,DPW Maintained,Callistemon citrinus :: Lemon Bottlebrush,518 16th Ave,1.0,Sidewalk: Curb side : Cutout,Private,1972-09,7.0,,37.77817975,-122.4748458,1972-09-12 00:00:00
54966.0,DPW Maintained,Ligustrum lucidum :: Glossy Privet,734 Balboa St,1.0,Sidewalk: Curb side : Cutout,Private,1972-09,16.0,,37.7771696,-122.4670374,1972-09-11 00:00:00
55241.0,DPW Maintained,Metrosideros excelsa :: New Zealand Xmas Tree,172 Escolta Way,1.0,Sidewalk: Curb side : Cutout,Private,1972-10,12.0,,37.73803675,-122.4897648,1972-10-24 00:00:00
